Sentence	Label
साजिश बस मशीन की तरह बड़बड़ाती है, नए दृश्यों के अतिरिक्त पर पूरी तरह से निर्भर करती है।	0
सामान्य हिचकॉक तर्क दोष हैं।	0
मिशिमा अत्यंत अविनीत है।	0
यह एक मिर्ची, एक अमूर्त फिल्म है, जो एक लेखक के बारे में है, जो कि एक मिर्च की संस्कृति में रहती है / काम करती है।	0
फ्लैट पुनर्विकास आपका ध्यान आकर्षित नहीं करता है क्योंकि वे भावनात्मक रूप से अपमानजनक और डगमगाते हैं।	0
और इसके बाकी हिस्से वहीं विस्मयकारी हो जाते हैं ... सैनिकों के साथ मर्दानगी के बारे में गीत गाते हुए वे खुद को प्रतिज्ञा देते हैं, पवित्रता के बारे में बाल पकड़ते हैं, तलवारों की प्रशंसा करते हैं, आदि।	0
वह आपको टुकड़ों में बोर कर सकता है, और किसी और की तुलना में जल्दी फिल्म की गति को मार सकता है।	0
श्रेडर ने घटिया, शौकिया फिल्मों से भरा एक फिर से शुरू किया है।	0
जब मैंने पहली बार 80 के दशक में यह फिल्म देखी थी, तो मुझे बहुत अच्छा लगा।	1
मैं पूरी तरह से संगीत, नृत्य ... सब पर मोहित हो गया।	1
हालाँकि, मैंने हाल ही में डीवीडी पर पूरी बात फिर से देखी, और मैं पूरी तरह से चकित रह गया कि कहानी कितनी बेतुकी है - इसमें कैसे छेद, विसंगतियाँ और - खुलकर - पूरी तरह से बकवास - और कितना भयानक नृत्य था।	0
मेरा मतलब है, एक यथार्थवादी दुनिया में, वह कभी भी उस बैले प्रदर्शनों में नहीं गई होगी ... पूरी बात काफी दयनीय थी।	0
चरित्र विकास में भी गहराई का अभाव था।	0
Woa, भयानक के बारे में बात करते हैं।	0
अपना समय बर्बाद मत करो।	0
यह बहुत भयानक था।	0
सबसे खराब, नीरस संवाद ... मैं आगे और आगे बढ़ सकता था।	0
लेकिन वास्तव में जो इसे अलिखित बनाता था वह था दिशा।	0
बेचारे एक्टर।	0
आप यह भी नहीं बता सकते हैं कि क्या उनके पास कोई प्रतिभा है क्योंकि उनके पास न केवल बोलने के लिए दयनीय लाइनें हैं, लेकिन निर्देशक ने उन्हें कोई कार्रवाई नहीं दी।	0
यदि आप इस साइट पर निर्देशक की फिल्मोग्राफी की जांच करते हैं, तो आप देखेंगे कि इस फिल्म को मौका क्यों नहीं मिला।	0
यह टीवी फ्लिक के लिए भी अच्छा नहीं होगा।	0
अगर अच्छे इरादों से कोई फिल्म बनती है, तो यह फिल्म अब तक की सबसे महान फिल्मों में से एक हो सकती है।	1
फिल्म में महान कलाकार, एक मास्टर निर्देशक, एक महत्वपूर्ण विषय - कम से कम एक महत्वपूर्ण विषय होगा, अर्द्धशतक अस्तित्व-संबंधी विश्व-थकावट, हवाई दृश्य, जो दोनों इंद्रियों और कल्पनाओं को रोमांचित करने के लिए चाहिए, और पात्रों के बारे में एक हो सकता है गहराई से देखभाल।	1
अफसोस कि फिल्म असफल हो जाती है।	0
फिल्म में कथा के बारे में बहुत ही देशभक्ति के दृश्य रुचि, नाटक, भाव की अभिव्यक्ति और उत्सव का अभाव है।	0
इस फिल्म में उस जून एलीसन का उपयोग करने के लिए किसी भी अभिनेत्री को बदतर नहीं किया गया है।	0
फिर भी, मुझे इसे देखने में मज़ा आता है।	1
दुर्भाग्य से, यह एक खराब फिल्म है जो सिर्फ सादा खराब है।	0
बुरी स्क्रिप्ट, बुरी दिशा और भयानक अभिनय इस एक को बुरा बनाते हैं!	0
संवाद चूसा।	0
सिनेमैटोग्राफी-अगर यह कहा जा सकता है कि चूसा।	0
साउंडट्रैक चूसा।	0
अभिनय चूसा।	0
कॉन्सर्ट सीक्वेंस सिर्फ चूसा।	0
वह अच्छा था।	1
वह हास्यास्पद था।	1
यह बहुत ही हास्यास्पद था।	1
कुल मिलाकर, यह फिल्म सस्ता कचरा था।	0
लेकिन यह फिल्म हास्यास्पद नहीं है, इसकी हास्यास्पदता को देखते हुए।	0
मुझे गुस्सा आ रहा था।	0
*** SPOILERS *** इसके बारे में और कुछ भी (या नहीं) कहा जा सकता है, सर्फ़स शानदार रूप से गढ़ा गया है।	1
सिनेमैटोग्राफी केवल आश्चर्यजनक है (कम से कम कहने के लिए) और एफएक्स कुछ भी नहीं हैं अगर अत्याधुनिक नहीं हैं।	1
वैचारिक रूप से, यह शो हर चीज के लिए थोड़ा-बहुत प्रदान करता है- और हर किसी के बारे में (माता-पिता, बच्चे, कल्पना और / या एफएक्स प्रशंसकों के लिए)।	1
और अभिनय के लिहाज से एक भी खट्टा नोट नहीं था; कुछ आश्चर्यजनक रूप से ठोस कास्टिंग, यहाँ।	1
सभी चीजों पर विचार किया, एक नौकरी बहुत अच्छी तरह से किया।	1
धन्यवाद अच्छी तरह से एक फिल्म की गई और रिलीज हुई।	1
अब तक की सबसे बेहतरीन मैक्सिकन फिल्मों में से एक !, और कम समझ वाले लोगों में से एक, यहां तक कि खुद को मैक्सिकन द्वारा भी नहीं पहचाना गया है, भले ही इसके साथ महसूस किया गया हो।	1
यह एक महान नोइर-क्राइम-ड्रामा, बेलमंडो और लिनो वेंचुरा द्वारा अविश्वसनीय प्रदर्शन के रूप में उच्च रैंक करता है।	1
हर चरित्र पर ध्यान दिया जाता है, और जटिल मनोवैज्ञानिक चित्रण, वफादारी, विश्वासघात, प्रेम और आशा का विस्तार करते हैं, जबरदस्त हैं।	1
यह एक उत्कृष्ट नाटक, एक उत्कृष्ट थ्रिलर और एक उत्कृष्ट फिल्म है।	1
वहाँ मेलविले के सर्वश्रेष्ठ के साथ।	1
इस फिल्म के बारे में सब कुछ बस अविश्वसनीय है।	1
आप सही मायने में इस यात्रा को एक बच्चे की आंखों और आत्मा के माध्यम से लेते हैं।	1
ब्लैक वॉटर एक ऐसा थ्रिलर है जो लगातार तीव्र अनुभवों के रूप में उभरने की अपेक्षाओं को तोड़-मरोड़ कर इसे पूरी तरह से सीमित कर देता है (यह इंडी फ्लिक है)।	1
प्रदर्शन वास्तविक और मनोरंजक हैं, मगरमच्छ बहुत अच्छी तरह से किया जाता है, वास्तव में अगर ब्लैक वाटर वेबसाइट पर विश्वास किया जाए तो ऐसा इसलिए है क्योंकि वे वास्तविक crocs का इस्तेमाल करते हैं और दलदली स्थान शानदार है।	1
जब क्रिस्टोफर एक्लेस्टोन ने टैरिस और श्रृंखला की निरंतरता पर नियंत्रण कर लिया, तो मैंने इसका पूरा आनंद लिया।	1
मुझे यकीन नहीं है कि वह इस फिल्म के साथ क्या करने की कोशिश कर रहा था।	0
अगर यह मेरे अच्छे दिन की भावनाओं को परेशान करने वाली यादों की एक रात में बदल देता, तो मुझे लगता है कि वह सफल हो गया।	0
बहुत सी खूबसूरत जगह है।	1
इस फिल्म की तरह यह सब कुछ मजबूर था।	0
फिर, लंगड़ा।	0
यहाँ पर फिल्म वास्तव में पाई ** से मुझे एड करती है।	0
और मुझे भी झटकेदार कैमरावर्क पर शुरू न करें।	0
जब मैंने इसे थिएटर में देखा तो मुझे लगा कि मैं बीमार होने वाला हूं।	0
सारांश: बुद्धिवाद मजाकिया नहीं था।	0
साजिश - ठीक है, मैंने कहा कि मैं जाने दूँगा।	0
अभिनय खराब था।	0
सच में ख़राब।	0
बिली बॉब भी स्क्रिप्ट से ऊपर नहीं उठ सके, जो कि बदतर था।	0
कैमरॉर्क - फिर से, बुरा।	0
रेटिंग: 10 में से 1।	0
संभवतः सभी समय के सर्वश्रेष्ठ त्रयी के लिए एक अद्भुत समापन!	1
Kieslowski मुझे विस्मित करना बंद नहीं करता है।	1
वह मेरे पसंदीदा निर्देशकों में से एक हैं, और सिनेमा के इतिहास में सबसे प्रतिभाशाली निर्देशकों में से एक हैं।	1
तीनों फ़िल्मों में फ्रेंच झंडे के रंगों का उनका प्रयोग अविश्वसनीय नहीं था, हर शॉट, हर दृश्य कला के काम की तरह था।	1
सबसे ज्यादा दिखने वाली तीन फिल्में मैंने कभी देखी हैं।	1
और तीन फिल्मों के बीच उनके सूक्ष्म संबंध कमाल के हैं।	1
मुझे इसका उल्लेख करना है और यह एक बहुत बड़ा जासूस है, मुझे अंत से प्यार है, कैसे तीनों फिल्मों के सभी पात्र फेरी आपदा के बचे हुए थे, वेलेंटाइन और युवा जज के साथ, और बूढ़ा आदमी उसे देख रहा था टीवी, उन दुखों पर अपनी खुशी को मजबूत करता है जो उन्होंने उन कई वर्षों से निपटाए थे।	1
मैं फिल्म को खत्म करने का एक बेहतर तरीका नहीं सोच सकता था, लेकिन मेरे चेहरे पर एक मुस्कान, एक अद्भुत फिल्म और त्रयी को लपेटने का शानदार तरीका!	1
मैं हर किसी के लिए यह सलाह देता हूं जो फिल्म, फिल्में, कुछ भी प्यार करता है ... ए वर्क ऑफ आर्ट!	1
मूवी और ट्राइलॉजी दोनों के लिए 10 में से 10।	1
मैंने सचमुच इस फिल्म को देखते हुए उल्टी की।	0
मुझे लगता है कि मैं उन लोगों में से एक था, जिन्हें यह एक और मोती के मोती मिले।	1
जैसा कि उनका प्रदर्शन, शानदार था।	1
25 साल पहले फ्रांसिस फोर्ड कोप्पोला ने जो कहानी इतनी स्पष्ट रूप से कही थी, वह वास्तव में धीरे-धीरे सामने आती है और पात्रों को विकसित करने के लिए जगह छोड़ देती है।	1
सबसे अद्भुत स्थान में इसके विपरीत की कहानी है।	1
निकोला की राग विह से एक सुंदर निर्देशित फिल्म में सभी ने एक उदात्त कास्ट किया।	1
मैं एक जीने के लिए फिल्मों का अनुवाद कर रहा हूं और यह मेरे 5 साल के काम के अनुभव की पहली फिल्म है जिसे मैंने अपनी बुद्धिमत्ता के लिए आक्रामक पाया।	0
लेकिन जब कोई महानता और कविता के लिए प्रयास करता है, लेकिन एक असभ्य (और अक्सर हास्यास्पद) कहानी देता है, असमान दृश्यों का एक गुच्छा, दिखावापूर्ण संवाद ... तब आपको सबसे खराब तरह की फिल्म मिलती है जिसे कुछ अन्य समीक्षक &quot;सटीक&quot; के रूप में परिभाषित करते हैं बकवास &quot;।	0
उन लोगों को जो इस फिल्म को बुद्धिमान या यहां तक कि निपुण पाते हैं, मैं केवल यह कह सकता हूं - यह आपकी बुद्धिमत्ता है और आपकी कल्पना है कि आप स्पष्ट रूप से इस दयनीय प्रयास की कोशिश करते थे और यह (चीजों को समझने की कोशिश करना हमारे मानव स्वभाव में है)।	0
एक और बात: मैं राजनीतिक गलतता को बहुत अच्छी तरह से सहन कर सकता हूं, मैं सभी कलात्मक स्वतंत्रता और अविश्वास के निलंबन के लिए हूं, लेकिन स्लाव महिला चरित्र अभी बहुत ज्यादा था।	0
यह इतनी मजेदार और मजेदार फिल्म है।	1
सभी कोणों पर अत्यधिक मनोरंजक।	1
इसमें यादगार, मानसिक लेकिन प्यारा नट की एक बाहरी विशेषता है।	1
इसलिए हमारे आनंद के लिए हमें उन्हें इधर-उधर भागते, खेल खेलते और खतरनाक होते हुए देखना होगा।	1
यहां तक कि इसके मधुर क्षण भी हैं।	1
टेलीफोन मरम्मत आदमी वास्तव में अजीब था और पागल और कुतिया मालिक के लिए उसकी प्रतिक्रियाएं वास्तव में वास्तविक थीं।	1
इस फिल्म के सभी किरदार जबरदस्त तरीके से निभाए गए हैं।	1
और मैं वास्तव में उन्हें अजीब लगा।	1
यह वास्तव में एक बहुत ही स्मार्ट फिल्म है।	1
एक शानदार मोड़ समाप्त हो रहा है।	1
&quot; मुझे यह पसंद है।	1
अंत इतना है, तो सही है ... आप एक आंसू बहाएंगे।	1
इस तरह की फिल्म देखकर मैं बहुत रोमांचित हूं।	1
मैं इसे अब कभी नहीं भूलूंगा।	1
यह सिर्फ एक पंथ नहीं है ... यह एक पंथ क्लासिक है।	1
जिसके नीचे आदमी की तुलना में अधिक गहराई और चरित्र है।	0
माल्टा सेटिंग्स संवाद के रूप में सूखी और बंजर हैं।	0
यह फिल्म बहुत ही भयानक है।	0
हॉकी के दृश्य भयानक हैं, डिफेंसमैन खेल रहे हैं जैसे वे 5 साल के हैं, शॉट्स पर डाइविंग करते हैं जो नेट के 10 फीट चौड़े हैं, आदि।	0
उन लोगों के लिए जिन्होंने इसे नहीं देखा है, अपना समय बर्बाद मत करो!	0
इस फिल्म को नाटक कहना हास्यास्पद है!	0
यह देखना शुरू किया, लेकिन किसी भी पात्र पर विश्वास नहीं किया।	0
विशेष रूप से बेकरी सहायक और वेट्रेस के बीच संबंध मेरे लिए बिल्कुल भी काम नहीं करते थे।	0
यह एक बहुत ही सतही फिल्म थी और इसने मुझे यह एहसास दिलाया कि मैं फिल्म के बजाय नाटक देख रहा था।	0
पात्र बहुत a रंगमंचीय ’थे और कथानक बहुत हद तक मंचीय था।	0
उस समय तक जब तक मैं सहायक नहीं था, तब तक pyromaniac waylid और मुझे परवाह नहीं थी कि मैं आगे क्या हुआ।	0
खुशी है कि मैंने इसे देखने के लिए भुगतान नहीं किया।	0
एक बार भी हंसे नहीं या मुस्कुराए भी नहीं।	0
लेकिन यह सब कुछ नहीं था सिर्फ एक बड़ा जम्हाई ...	0
यह देखने के लिए बहुत अच्छा शो है।	1
यह 1 से 8 साल के बच्चों के लिए बहुत शैक्षिक है।	1
बार्नी निश्चित रूप से सुपर डी डुपर है।	1
बहुत मजेदार है।	1
बाबी बोप बहुत ही प्यारे हैं।	1
बच्चे बहुत शांत हैं।	1
&quot;लेकिन&quot; स्टॉर्म ट्रूपर &quot;भी इतना बुरा नहीं है कि इसे आश्चर्यजनक रूप से भयानक फिल्मों की सूची में बनाया जा सके।	0
यह सिर्फ लंगड़ा है।	0
जिस आदमी ने कहा कि उसके पौधों के साथ उसका बेहतर संवाद है, यह सही है।	0
इस फिल्म के बारे में सब कुछ बेवकूफी है।	0
अगर आपको बुरी फिल्में पसंद हैं, तो भी इस फिल्म को न देखें।	0
यह शर्मनाक है।	0
अगर मैं कर सकता तो मैं इस टेलीविजन सीरीज़ को 10 प्लस देता।	1
लेखक &quot;स्मैक ऑन&quot; थे और मुझे लगता है कि सर्वश्रेष्ठ अभिनेता और अभिनेत्रियाँ शो के लिए एक बोनस थे। ये पात्र इतने वास्तविक थे।	1
मुझे कहना होगा कि मैंने अधिकांश एपिसोड टैप किए हैं और मैं खुद को बार-बार देख रहा हूं।	1
अब आप जानते हैं कि मैंने इसे 10+ क्यों दिया!	1
मुझे ठीक से पता नहीं है कि यह इस फिल्म के बारे में क्या है, लेकिन हमने इस प्रेमपूर्ण फिल्म को देखा और यह हमारे परिवार की यादों का एक खास हिस्सा बन गया है।	1
मैं पूरी तरह से और पूरी तरह से इस फिल्म को किसी को भी देने की सलाह देता हूं, जो अच्छी पौष्टिक पारिवारिक फिल्में पसंद करता है क्योंकि यही वास्तव में है।	1
चार बच्चों को जो चीजें अपने आप में मिलती हैं, वह देखने में बिल्कुल प्रफुल्लित करने वाला है।	1
यह उन सर्वश्रेष्ठ फिल्मों में से एक है जो एक दूसरे के लिए इस तरह के मजबूत बंधन को दर्शाती हैं।	1
बहुत अधिक दिलचस्प, अधिक कार्रवाई, अधिक रहस्य और अनावश्यक विवाद का कम।	1
अभिनय से लेकर सिनेमैटोग्राफी तक सब कुछ ठोस था।	1
निश्चित रूप से जाँच के लायक है।	1
डेमियन स्क्रीन पर विभिन्न वर्णों को लिखने और चित्रित करने के इतने तरीकों में बहुत प्रतिभाशाली और बहुमुखी है।	1
इस फिल्म के लिए एक अत्याधुनिक है।	1
मुझे यह जानकर बहुत खुशी हो रही है कि इस तरह के एक आधुनिक दिन की प्रतिभा बाहर है, कला के प्रति जुनून उसे ड्राइव कर रहा है और हमें एक दर्शक के रूप में अपने साथ ले रहा है।	1
नए पात्र वे सभी यादगार नहीं थे, और मैंने पाया कि कौन है कौन।	0
मुझे लगा कि जैसे आयरलैंड जा रही है उसने बिल्कुल कुछ नहीं किया।	0
इसने मुझे डराया, भयभीत नहीं किया, या पात्रों के प्रति सहानुभूति नहीं दिखाई; यह बस कष्टप्रद था।	0
झटकेदार कैमरे की हरकत भी परेशान करने वाली थी।	0
साजिश हर दूसरे सस्ते हॉरर के समान थी।	0
पात्रों को कुछ गहराई देने के लिए कुछ दयनीय प्रयास थे, लेकिन यह वास्तव में बाकी कथानक में काम नहीं आया।	0
मुझे लगता है कि यह चतुर मोड़ होना चाहिए था, फिर स्थिति पर कुछ प्रकाश डाला, लेकिन यह सिर्फ बेवकूफ था।	0
यदि आप इसे देखते हैं, तो आपको संभवतः इसे शेल्फ पर छोड़ देना चाहिए।	0
इलायस कोटेस, जैक पैलेंस ने अच्छी भूमिकाएँ निभाईं। एंजेलीना हॉट हैं और नग्न हो जाती हैं। बिली ड्रैगो इसमें दिखाई देते हैं और हमेशा की तरह शांत हैं। स्वेन ओले थोरसेन द्वारा किया गया एक कैमियो अच्छे अभिनय और एक अच्छे बजट के साथ यह एक बहुत ही सुखद फिल्म बनाने में मदद करता है।	1
यह इतनी कमाल की फिल्म थी कि मैंने इसे एबे से खरीद लिया।	1
मैं वास्तव में कहानी लाइन से प्यार करता था और पोलर भालू थोड़े प्यारा था। लेकिन अगर किसी के पास फोर्ट स्टील के बारे में कोई सवाल है, तो उससे पूछें :)	1
यह पूरी तरह से UNfunny फिल्म शीर्ष और दयनीय और अवास्तविक से अधिक है कि पूरे 90 मिनट की अत्याचार यातना के दौरान मैंने लगभग 70000 बार अपनी घड़ी देखी!	0
लुसी बेल इस बकवास से बहुत अधिक है और उसके लिए यह कम सिंक काफी निराशाजनक है।	0
यह सब फिल्म आपको बीमार बनाती है इन सभी आलसियों को देखकर 90 मिनट के लिए अपनी बेवकूफी भरी हरकतें करने का बहाना बनाते हैं।	0
भगवान, और मैं उस ९ ० मिनट पहले कभी नहीं मिल सकता!	0
मुझे लगता है कि सबसे अद्भुत भागों (शाब्दिक, &quot;आश्चर्य&quot; से भरा) उनके कार्यों के अंश हैं।	1
सेट (विशेष रूप से कैमरे के साथ काम करने के लिए डिज़ाइन किए गए) अद्भुत हैं .... स्टाइलिश, सुंदर और प्रभावी।	1
वे किसी भी सेट डिजाइनर के लिए अनुकरणीय के रूप में इस्तेमाल किया जा सकता है।	1
कहानियाँ मनुष्य के स्वभाव और कला के शक्तिशाली अन्वेषण थे।	1
इस फिल्म को देखने के बाद, मैं इस कलाकार के कामों के बारे में और जानना चाहता था।	1
मैं कला, कविता, रंगमंच, राजनीति या जापानी इतिहास में रुचि रखने वाले किसी भी व्यक्ति के लिए इस फिल्म की अत्यधिक अनुशंसा करता हूं।	1
यहाँ, द विंड एंड द लायन में, हमें अमेरिका की अपनी शाही उम्र का अद्भुत प्रतिपादन दिखाई देता है।	1
) क्या इस कहानी को अलग बनाती है भयानक उत्पादन मूल्य - दोषपूर्ण फोटोग्राफी, रचना और संपादन - भयानक कास्टिंग - एक छोटे से टेडी - और ज्वलंत इतिहास खेलते हुए ब्रायन कीथ की अनदेखी।	1
हालाँकि द विंड एंड द लायन को बड़े पैमाने पर बेटे की आँखों के माध्यम से बताया जाता है, परिवार का हर सदस्य किसी एक पात्र से पहचान सकता है, चाहे वह सीन कॉनरी का रईस ब्रिगेड हो, कैंडेस बर्गन की सामंती नायिका, जॉन हैनॉन की पत्नी जॉन हे या स्टीव कनाल का spiffy, radiant, निर्मम कैन-डू लेफ्टिनेंट, रूजवेल्ट की &quot;बिग स्टिक&quot;।	1
यह अपने सर्वश्रेष्ठ में उच्च साहसिक है।	1
मुझे लगता है कि यह रॉबर्ट रियांस की सबसे अच्छी फिल्म थी, क्योंकि उन्होंने मेरे पिता की तरह किसी को चित्रित किया था, और वह वास्तविक जीवन में एक सिज़ोफ्रेनिक थे, (मेरे पिता) हालांकि उन्होंने कभी किसी की हत्या नहीं की, लेकिन दूसरे विश्व युद्ध के दौरान इससे अधिक प्रभावित हुए जिससे उनकी स्थिति और खराब हो गई।	1
दिन के माध्यम से प्राप्त करने और प्राप्त करने के लिए उसे मज़ाक करना इतना उपयुक्त था।	1
(मेरी मां और भाई को ऐसा करना पड़ा) जब मैंने रॉबर्ट रयान को इस प्रकार के व्यक्ति को चित्रित करते हुए देखा, तो यह इस प्रकार के व्यक्ति की बहुत अच्छी नकल थी, और मैं प्रभावित हुआ।	1
कवर गर्ल के लगभग सभी गाने पुराने ढंग के हैं और बहुत सुरीले नहीं हैं।	0
Girl कवर गर्ल ’के बारे में सबसे ज्यादा परेशान करने वाली बात यह है कि रीता हयवर्थ को किस तरह से पैदल किया जाता है।	0
दुर्भाग्य से, &#39;कवर गर्ल&#39; इस बात का उदाहरण है कि हॉलीवुड ने वित्तीय लाभ के लिए महिलाओं का शोषण कैसे किया।	0
गैर-रेखीय कथन इस प्रकार कई फ्लैशबैक और हर भाग को काफी अच्छी तरह से व्यक्त किया गया है।	1
अच्छी सिनेमेटोग्राफी भी उन्हें और मोनिका बेलुची को बहुत खूबसूरत लगती है।	1
आज के प्यार की एक अच्छी टिप्पणी और निस्संदेह एक फिल्म देखने लायक है।	1
उन लोगों के लिए जो फिल्म निर्माण में पहली बार हैं, मुझे लगता है कि उन्होंने एक उत्कृष्ट काम किया है !!	1
यह बहुत लोकप्रिय था जब मैं सिनेमा में था, एक अच्छा घर और बहुत अच्छी प्रतिक्रियाएं और बहुत सारी हंसी।	1
यह एक अच्छी-अच्छी फिल्म है और जब मैंने सिनेमा से बाहर आया तो मुझे कैसा लगा!	1
यह उस समुदाय के बारे में उत्तरी हास्य और सकारात्मक है जो इसका प्रतिनिधित्व करता है।	1
मैंने बल्कि इसका आनंद लिया।	1
मुझे अच्छा लगा।	1
मैं उन्हें गंभीरता से नहीं ले सकता था।	0
यह वास्तव में एक अनोखी भावना पैदा करता है।	1
विवियन शिलिंग ने स्क्रिप्ट के साथ एक उत्कृष्ट काम किया।	1
आज सिनेमाघरों में 95% से ज्यादा बेहतर दुनिया है।	1
उसकी भूमिका अच्छी थी।	1
बहुत मर्दाना नहीं बल्कि सिर्फ सही चीखना।	1
इस फिल्म में कैमरा वास्तव में उसे पसंद करता है।	1
मैंने स्क्रिप्ट तैयार करने के बाद उसे उस भूमिका में कास्ट किया होगा।	1
एक यूरोपीय के रूप में, फिल्म 1980 के दशक में एक छात्र के रूप में मेरे अनुभव और विदेश में रह रहे अनुभवों और अन्य राष्ट्रीयताओं के साथ बातचीत करने के लिए मेरे लिए एक अच्छा मौका है, हालांकि हालात थोड़े अलग थे।	1
मैं उनका प्रशंसक हूं ... इस फिल्म ने वास्तव में खराब चूसा।	0
टिकर से भी बदतर!	0
&amp; वह फिल्म खराब थी।	0
केवल 3 या 4 इमारतों का उपयोग किया जाता है, स्थानों की एक जोड़ी MAYBE, और खराब हम्म!	0
यह सिर्फ उड़ा दिया।	0
यह फिल्म उत्कृष्ट है! एंजेल सुंदर है और स्कैम्प आराध्य है! हिचकिचाहट होने पर उसकी छोटी-छोटी येल्प्स, और सबसे मजेदार भाग तब होते हैं: स्कैम्प को पर्दे के नीचे पकड़ा जाता है और जब एंजेल और स्कैम्प गाते हैं &#39;Ive Never Had This Feeling before&#39;.I पूरी तरह से इस फिल्म की सिफारिश करते हैं, इसके 20 जून को विशेष संस्करण में आ रहे हैं। कवर में कचरे के डिब्बे पर स्क्रैम्प है और एंजेल ढक्कन के नीचे है।	1
मैं सिर्फ इस फिल्म को रोमांटिक, आकर्षक, प्रफुल्लित, और मनमोहक से अधिक नहीं समझा सकता हूँ। कबाड़ वाले दृश्य मज़ेदार हैं, सभी कबाड़ के कुत्तों के पास कुछ विशेष है। यह मज़ेदार मुझे हँसाता है, बच्चे इसे प्यार करेंगे। लेकिन जब यह सामने आता है, तो यह होता है। नए विशेषताएँ!	1
अब हमें इस घृणित अमेरिकी प्रचार के घृणित टुकड़े के साथ अत्याचार करने के लिए चुना गया था।	0
यह शो अमेरिकियों के लिए बनाया गया है - यह बहुत बेवकूफी भरा है और घृणा और क्लिच के साथ कहीं और भर्ती होने के लिए।	0
इसमें शामिल लगभग सभी को स्कूल में वापस जाना चाहिए, अभिनय पूरी तरह से अनुमानित और खराब है, स्क्रिप्ट पूरे दौर में कचरे का ढेर है।	0
काश मैं नकारात्मक मूल्यों, प्रवेश कर सकता हूँ?	0
सेट बहुत खराब हैं, वे थंडरबर्ड्स एपिसोड में जगह से बाहर नहीं दिखेंगे।	0
धीमी गति वाली गति का उपयोग पूरी फिल्म में खुद को दोहराता है, लेकिन खराब अभिनय द्वारा अच्छी तरह से समर्थित है (और बुरा एक तरह का शब्द है), कोई निरंतरता नहीं है, ऐसे दृश्य जो बिना किसी कारण के लिए फेंक दिए जाते हैं, जो वाहनों की तरह दिखते थे जैसे वे बनाए गए थे एक मकई के गुच्छे बॉक्स और एक निर्देशकीय शैली जो मूर्खता पर सीमाबद्ध थी।	0
अरे हाँ, और कहानी भी दयनीय थी।	0
मुझे फिल्मों के बारे में खराब समीक्षा लिखने से नफरत है - विशेष रूप से उन जिनमें मैं वास्तव में स्टार को पसंद करता हूं - लेकिन यह फिल्म इतनी बुरी है कि मैं एक सेकंड के लिए विश्वास नहीं करता कि किसी को भी इस पर गर्व हो सकता था।	0
मैं एक फिल्म निर्माता नहीं हूं और न ही मैं निर्देशक हूं, लेकिन अगर मैं इस फिल्म में जितना भी पैसा और समय खर्च करूंगा, मैं अपना सिर रेत में छिपाऊंगा।	0
