Sentence	Label
Saya telah membeli ponsel Nokia ini beberapa minggu yang lalu dan itu adalah mimpi buruk.	0
Ini akan memakan waktu terlalu lama untuk menggambarkan seberapa buruk pengalaman layanan pelanggan saya telah dengan Amazon.	0
Satu-satunya SANGAT MENGECEWAKAN hal itu tidak ada SPEAKERPHONE! !!!	0
Mengerikan .. Mobil saya tidak akan menerima kaset ini.	0
Produk tidak berguna, karena tidak memiliki arus pengisian yang cukup untuk mengisi 2 ponsel yang saya rencanakan untuk menggunakannya.	0
Ini bukan apa yang dikatakan itu.	0
Menjauh Dari Q!	0
Digunakan dan kotor.	0
Layanan yang sangat tidak dapat diandalkan dari T-mobile!	0
Tidak cukup baik untuk harga.	0
Aku membeli dua dari mereka dan tidak akan bertanggung jawab.	0
Ini terlihat sangat bagus.	1
Ini adalah alat yang sangat baik, terutama ketika dipasangkan dengan ponsel Anda auto-jawaban.	1
Saya telah membaca ulasan lain di sini tapi aku tidak punya masalah dengan itu.	1
Produk-produk ini menutupi sensor cahaya yang penting di atas outlet telinga.	0
Nyaman di tanganku.	1
Hanya saja tidak bekerja.	0
Miskin Reliabilitas.	0
(Ini berhasil!)	1
Jika saya mengambil gambar, baterai menjatuhkan sebuah bar, dan mulai berbunyi, membiarkan saya tahu dieing nya.	0
Produk yang mengerikan, dan buang-buang uang!	0
Terakhir kali membeli dari Anda.	0
Itu buang-buang uangku.	0
Sejauh ini telah bekerja seperti pesona.	1
Aku hanya punya itu selama beberapa minggu, tapi sejauh ini, sangat bagus.	1
Tapi, dalam hal apapun, bagian terbaik adalah, Anda dapat men-download foto-foto ini ke laptop Anda menggunakan IR, atau bahkan mengirim gambar dari laptop Anda ke telepon.	1
Akan merekomendasikan item ini.	1
Sudah menjadi pilihan utama saya selama bertahun-tahun. suara besar; volume yang bagus; pembatalan kebisingan yang baik.	1
Nice case, terasa baik di tangan Anda.	1
Barang yang diterima adalah "Counterfeit".	0
Hanya benar-benar baik .. Sejauh ini, mungkin headset BT terbaik yang pernah saya miliki.	1
Bekerja dengan baik.	1
Saya menerima headset saya di waktu yang baik dan senang dengan itu.	1
Saya sangat senang melihat bahwa saya bisa menggantikan holster swivel saya yang baik untuk flip Blackberry saya.	1
Adikku juga punya satu dan dia menyukainya.	1
Kualitas Yang Bagus.	1
Ini adalah pembelian terburuk yang pernah saya buat di Amazon.	0
Headset dual-purpose yang sangat baik.	1
Bagus sekali!	1
Tidak bekerja untuk mendengarkan musik dengan cingular 8125.	0
Tampaknya benar-benar aman, keduanya berpegang pada sabuk saya, dan menjaga iPhone di dalam.	1
The bottowm line...yang lain tidak berharga, gimmick murah dari Sprint.	0
Memiliki masalah dengan volume.	0
Satu-satunya hal yang baik adalah bahwa itu cocok dengan nyaman di telinga kecil.	1
PERINGATAN-JANGAN BELI!!.	0
Aku baru saja bergabung dengan iphone ku, dan aku tidak bisa lebih bahagia dengan itu sejauh ini.	1
Ketika dibuka, koneksi baterai rusak dan perangkat dimatikan.	0
Aku tidak ingin klip akan di atas telinga saya, menyebabkan ketidaknyamanan.	0
Headset terbaik yang pernah ada!!!!	1
Jangan percaya website mereka dan jangan berharap ada dukungan yang membantu.	0
Senang mengatakan bahwa Plantronics 510 mempertahankan koneksi tanpa cela ke dalam sel saya dan tanpa statis selama penggunaan normal.	1
Speaker tersebut memiliki kualitas rendah sehingga membuat nada dering terdengar sangat murah.	0
Cocok dengan nyaman, datang dengan tiga ukuran tips earbud.	1
Produk yang sangat baik untuk harga.	1
Penerimaan Yang Buruk.	0
Produk ini sangat berkualitas High quality Chinese CRAP!!!! !!!	0
Itu cukup nyaman di telinga.	1
Telepon yang bagus.	1
Jangan beli produk ini-Ini gagal!.	0
Segala sesuatu tentang produk ini salah. Pertama	0
Pasangan dari dua perangkat itu sangat mudah itu hampir tidak mengambil beberapa menit sebelum aku mulai membuat panggilan dengan fitur panggilan panggilan.	1
Hal ini benar-benar membingungkan pada awalnya, yang menyebabkan saya kehilangan beberapa sangat, kontak yang sangat penting.	0
Pemegang telepon yang mengerikan.	0
Cutouts dan tombol-tombol ditempatkan dengan sempurna.	1
Saya suka bisa menggunakan satu headset untuk kedua oleh darat-line dan sel.	1
Masalahnya adalah bahwa loops telinga terbuat dari bahan yang lemah dan mudah pecah.	0
Tidak setampan gambar AMAZON yang membuatnya terlihat.	0
Tapi meskipun dengan beberapa kekurangan ini, kasus ini memiliki kualitas yang luar biasa dan layak untuk biaya tambahan dari memiliki produk OEM resmi.	1
Betapa bodohnya itu?	0
Aku bisa mendengar ketika aku mengemudi di dalam mobil, dan biasanya tidak harus meletakkannya di atasnya pengaturan yang paling keras.	1
Penjual dikirim dengan cepat dan jauh lebih murah daripada kompetitor.	1
Acara yang bagus, Samsung.	1
Jadi saya membeli sekitar 10 dari ini dan menabung banyak uang.	1
Ini selalu memotong keluar dan membuat bip bip suara bip suara kemudian mengatakan sinyal gagal.	0
Tidak bisa mencari tahu	0
Ponsel saya terdengar OK (tidak bagus-OK), tapi ponsel istri saya hampir benar-benar tidak dimengerti, dia tidak bisa mengerti sebuah kata yang dikatakan di atasnya.	0
Jadi saya harus mengambil baterai keluar dari telepon menempatkan semua kembali bersama-sama dan kemudian restart itu.	0
Sementara aku berhasil membengkokan daun musim semi kembali di tempat, logam sekarang memiliki cukup stres bahwa itu akan istirahat pada penurunan berikutnya.	0
Leopard Print adalah menakjubkan liar!.	1
Bekerja untuk saya.	1
Saggy, potongan sampah.	0
jauh lebih baik daripada kasus plastik keras.	1
Hal ini juga memiliki masalah baru.	0
Selamat sejauh ini!	1
Telepon keren.	1
Bekerja dengan baik.	1
Motorola akhirnya mendapat kualitas suara dari headset bluetooth yang tepat.	1
Ini melonggongkan koneksi ke telepon bahkan ketika berada dalam beberapa kaki di antara keduanya.	0
tapi itu bagus, saya akan benar-benar merekomendasikan hal itu	1
Membuat lebih mudah untuk menjaga dengan bluetooth saya ketika saya tidak memakainya.	0
Seperti yang saya katakan di atas ....CUKUP TIDAK BERGUNA!	0
Tidak pernah mendapatkannya!! !!!	0
Sepasang headphone ini adalah yang terburuk yang pernah saya miliki suara-bijaksana.	0
[...] menyusuri cerat karena snap lemah!	0
Tidak dikenakan biaya telepon Cingular (ATT) 8525.	0
Anda mendapatkan menit ekstra sehingga Anda dapat melaksanakan panggilan dan tidak mendapatkan terputus. "	1
Namun, setelah sekitar satu tahun, fliptop mulai longgar dan goyah dan akhirnya layar saya menjadi hitam dan saya tidak bisa menerima dan tempat panggilan.	0
Aku terus menangkap kabel di kursi dan aku harus menarik telepon keluar untuk mematikan itu.	0
Headset memenuhi persyaratan saya jadi saya senang dengan pembelian saya.	1
Logitech Bluetooth Headset adalah 10!.	1
Aku suka fakta bahwa itu bertumpu pada telinga Anda, daripada di dalam.	1
Banyak situs web yang telah rating ini ponsel yang sangat baik dan begitu juga saya.	1
Saya telah mencoba kabel ini dengan komputer saya dan iPod saya dan itu bekerja dengan baik.	1
Mic di sana adalah lelucon, dan volumenya cukup rendah.	0
Aku akan mengembalikan mereka.	0
Saya tidak memelihara koneksi dengan komputer saat berada di pangkuan saya.	0
Hal ini mudah untuk menghidupkan dan off ketika Anda berada di dalam mobil dan kontrol volume cukup aksesiasi.	1
Saya telah memiliki tambang selama sekitar satu tahun dan ini Natal saya membeli beberapa untuk sisa keluarga.	1
Jika tidak, mudah untuk menginstal dan menggunakan, suara yang jelas.	1
kulit yang bagus.	1
Aku harus membeli kasus yang berbeda.	0
Ini adalah sukacita untuk digunakan.	1
Sangat kecewa dengan perusahaan ini.	0
Sangat memuaskan dengan itu.	1
Itu tidak dikenakan biaya bagi saya.	0
Ini adalah telepon untuk mendapatkan 2005 .... Aku baru saja membeli S710a ku dan semua yang bisa kukatakan adalah WOW!	1
Tombolnya terlalu kecil.	0
Hanya membaca di spesifikasi saja membuat Anda mengatakan WOW.	1
Love it .. Pita senjata yang bagus.	1
Saya benar-benar menyukai produk ini atas Motorola karena allot lebih jelas pada bagian telinga dan mic.	1
Namun, keypads yang begitu tinny bahwa saya kadang-kadang mencapai tombol yang salah.	0
Saya bertukar dengan sony ericson z500a untuk ini dan saya cukup senang dengan keputusan itu.	1
Saya sangat terkesan dengan harga kasus-kasusnya.	1
Juga membuat lebih mudah untuk bertahan.	1
Saya menggunakan produk ini di pusat kontrol motor di mana ada banyak tegangan tinggi humming dari peralatan, dan itu bekerja besar!	1
Hal ini cukup mudah.	1
Aku tidak bisa menelepon di tempat-tempat tertentu.	0
Namun, gadis saya mengeluh bahwa beberapa waktu telepon tidak bangun seperti telepon normal tidak.	0
Styling yang indah sekalipun.	1
Perusahaan ini menagih biaya yang tak dapat dikembalikan dan masih belum mengembalikan uangku kembali.	0
Aku mencoba mengembalikannya untuk pengembalian dana.	0
Aku menancamkannya hanya untuk mencari tahu bukan hal yang buruk bekerja.	0
Produk yang sangat baik.	1
Potongan telinga rusak dengan mudah.	0
Produk yang buruk.	0
Ponsel ini berusaha sangat keras untuk melakukan segala sesuatu tetapi gagal di dalamnya adalah sangat kemampuan untuk menjadi telepon.	0
Ini adalah charger terbaik yang saya lihat di pasar belum.	1
PONSEL TERMANIS !!!	1
:-) Oh, charger sepertinya bekerja dengan baik.	1
Cocok sekali sehingga hook telinga bahkan tidak perlu digunakan dan suara lebih baik diarahkan melalui saluran telinga Anda.	1
Tidak cukup volume.	0
Masalah Echo ....Sangat tidak memuaskan	0
you could only take 2 videos at a time and the quality was very poor.	0
Jangan sia-siakan uangmu.	0
Saya akan harus menjadi yang pertama untuk review negatif produk ini.	0
Adaptor tidak menyediakan arus pengisian yang cukup.	0
Ada begitu banyak hype atas ponsel ini yang saya anggap itu adalah yang terbaik, kesalahan saya.	0
Anda juga tidak dapat mengambil gambar dengan hal itu dalam kasus karena lense ditutupi.	0
Telepon jatuh dengan mudah.	0
Itu tidak bekerja, orang tidak bisa mendengar saya ketika saya berbicara.	0
Fitur pesan teks benar-benar rumit untuk digunakan.	0
Aku benar-benar kecewa semua yang saya miliki sekarang adalah charger yang tidak bekerja.	0
Menyakitkan di telinga.	0
Berlangsung satu hari dan kemudian meledak.	0
kecewa.	0
Jenis flops sekitar.	0
Layar memang mendapatkan noda dengan mudah karena menyentuh telinga dan wajah Anda.	0
Apa sepotong sampah .. Aku kehilangan panggilan di telepon ini.	0
Item Tidak Cocok Dengan Gambar.	0
Satu-satunya hal yang mengecewakan saya adalah infra red port (irda).	0
Anda tidak dapat menjawab panggilan dengan unit, tidak pernah bekerja sekali!	0
Sebuah film yang sangat, sangat, sangat lambat, film tanpa tujuan tentang seorang pria muda yang tertekan dan tertekan.  	0
Tidak yakin siapa yang lebih hilang-karakter datar atau penonton, hampir setengah dari mereka berjalan keluar.  	0
Mencoba artiness dengan warna hitam & putih dan kamera sudut cerdas, film kecewa-menjadi bahkan lebih konyol-karena akting yang buruk dan plot dan garis hampir tidak ada.  	0
Sangat sedikit musik atau apa pun untuk berbicara tentang.  	0
Adegan terbaik dalam film ini adalah ketika Gerardo sedang berusaha mencari sebuah lagu yang terus berjalan melalui kepalanya.  	1
Sisa film tidak memiliki seni, pesona, yang berarti ... Jika itu tentang kekosongan, itu bekerja saya kira karena itu kosong.  	0
Terbuang dua jam.  	0
Melihat film hari ini dan berpikir itu adalah usaha yang baik, pesan yang baik untuk anak-anak.  	1
Sedikit mudah ditebak.  	0
Mencintai casting Jimmy Buffet sebagai guru ilmu pengetahuan.  	1
Dan bayi burung hantu itu menggemaskan.  	1
Film ini menunjukkan banyak Florida di tempat terbaik, membuatnya terlihat sangat menarik.  	1
Lagu-lagu Yang Menjadi Lagu Terbaik Dan The Muppets Sangat Lucu.  	1
Itu Sangat Keren.  	1
Ini adalah film yang sangat "tepat pada kasus" yang memberikan segalanya hampir tepat di wajah Anda.  	1
Ini memiliki beberapa akting rata-rata dari orang utama, dan itu adalah anggaran rendah seperti yang jelas Anda bisa melihat.  	0
Ulasan ini sudah lama tertunda, karena saya menganggap A Tale of Two Sisters menjadi film terbesar tunggal yang pernah dibuat.  	1
Saya akan menempatkan permata ini terhadap film manapun dalam hal skenario, sinematografi, akting, pasca-produksi, penyuntingan, penyutradaraan, atau aspek lainnya dari pembuatan film.  	1
Hal ini praktis sempurna dalam semua dari mereka-sebuah mahakarya sejati di lautan faux " adikarya.  	1
" Struktur film ini dengan mudah dibangun dengan sangat ketat dalam sejarah perfilman.  	1
Saya bisa memikirkan tidak ada film lain di mana sesuatu yang penting penting terjadi setiap menit lain.  	1
Dengan kata lain, tingkat konten dari film ini cukup untuk dengan mudah mengisi puluhan film lainnya.  	1
Bagaimana bisa orang di pikiran kanan mereka meminta sesuatu yang lebih dari film daripada ini?  	1
Hal ini cukup sederhana, yang paling superlatif bentuk superlatif yang dibayangkan.  	1
Ya, film ini memang membutuhkan pemecahan teka-teki yang agak signifikan, tapi potongan cocok bersama untuk membuat gambar yang indah.  	1
Film pendek ini tentu menarik tidak ada pukulan.  	0
Grafisnya jauh dari bagian terbaik dari permainan.  	0
Ini adalah nomor satu terbaik TH game dalam seri.  	1
Itu pantas untuk cinta yang kuat.  	1
Ini adalah permainan yang gila.  	1
Ada tingkat yang besar, karakter besar yang tidak dapat dikunci ... itu hanya permainan besar.  	1
Buang uang Anda pada permainan ini.  	1
Ini adalah jenis uang yang terbuang dengan benar.  	1
Sebenarnya, grafisnya bagus pada saat itu.  	1
Hari ini grafisnya adalah omong kosong.  	0
Seperti yang mereka katakan di Kanada, Ini adalah permainan yang menyenangkan, aye.  	1
Permainan ini batu.  	1
Belilah, mainkan, nikmatilah, cintailah.  	1
Ini MURNI KECEMERLKAN.  	1
Ini adalah sebuah film terkutuk yang ditakdirkan dari pembuatnya.  	0
Ide yang sangat payah-mengambil karakter minor dari sebuah film PG-13 yang biasa-biasa saja, dan membuat non-sekuel yang lengkap sambil mengubah nada menjadi film keluarga yang berating PG.  	0
Aku tidak sedikit tertarik.  	0
Tidak hanya mengkonfirmasi bahwa film ini akan menjadi tidak lucu dan generik, tapi juga berhasil memberikan SELURUH film; dan aku tidak melebih-lebihkan-setiap saat, setiap titik plot, setiap lelucon diceritakan di trailer.  	0
Tapi itu tidak lucu.  	0
Tapi bahkan Carrell yang berbakat tidak bisa menyelamatkan ini.  	0
Lawan mainnya tidak jauh lebih baik, dengan orang-orang seperti Morgan Freeman, Jonah Hill, dan Ed Helms hanya disia-siakan.  	0
Cerita itu sendiri hanya bisa ditebak dan malas.  	0
Satu-satunya karya efek nyata adalah kehadiran semua hewan, dan integrasi dari mereka ke dalam adegan adalah beberapa yang terburuk dan paling jelas biru/hijau-layar kerja yang pernah saya lihat.  	0
Tapi apa pun itu yang biaya mereka begitu banyak, itu tidak diterjemahkan ke kualitas, itu sudah pasti.  	0
Film ini berhasil meskipun, atau mungkin karena, anggaran yang jelas meagre.  	1
Saya senang film ini tidak pergi untuk pilihan yang paling jelas, sebagai film yang lebih rendah tentu akan memiliki.  	1
Selain memiliki salah satu lagu yang paling indah yang pernah ditulis, Prancis Cancan juga membanggakan salah satu wanita terkemuka paling lucu yang pernah memberkati layar.  	1
Sulit untuk tidak jatuh kepala-over-heels jatuh cinta dengan gadis itu.  	1
Pada negatif, itu cukup sipit untuk menyebabkan penyesalan untuk 2 jam kehidupan yang terbuang di depan layar.  	0
Panjang, cengeng dan sia-sia.  	0
Tapi aku sarankan menunggu upaya masa depan mereka, biarkan yang satu ini pergi.  	0
Pemeran yang hebat, garis cerita, pertunjukan.  	1
Benar-benar dipercaya.  	1
Anne Heche sangat meyakinkan.  	1
Penggambaran Sam Shepard sebagai seorang Marinir gung ho sedang menangis.  	1
Aku duduk di layar TV.  	1
Semua dalam semua saya memberikan satu resounding 9 dari 10.  	1
Saya pikir Tom Hanks adalah aktor yang baik.  	1
Saya menikmati membaca buku ini untuk anak-anak saya ketika mereka masih kecil.  	1
Saya sangat kecewa dengan film ini.  	0
Satu karakter benar-benar menjengkelkan dengan suara yang memberi saya perasaan kuku di papan tulis.  	0
Ada adegan kereta/roller coaster yang benar-benar tidak perlu.  	0
Sama sekali tidak ada kehangatan atau pesona pada adegan atau karakter ini.  	0
Film ini benar-benar memuaskan sarafku.  	0
Penampilan tidak ditingkatkan dengan improvisasi, karena para aktor sekarang memiliki dua kali lebih banyak khawatir tentang: tidak hanya apakah mereka memberikan garis dengan baik, tetapi apakah garis itu sendiri adalah baik.  	0
Dan, cukup jujur, seringkali tidak terlalu baik.  	0
Seringkali dialog tidak benar-benar mengikuti dari satu garis ke garis yang lain, atau sesuai dengan lingkungan sekitarnya.  	0
Ini crackles dengan tidak terduga, energi muda-tapi jujur, saya menemukan sulit untuk mengikuti dan berkonsentrasi pada itu meanders begitu buruk.  	0
Ada beberapa hal yang umumnya hebat di dalamnya.  	1
Saya tidak akan mengatakan mereka layak 2 jam waktu Anda, meskipun.  	0
Pembangun suspense yang baik, & hanya menyeberangi garis dari G ke PG.  	1
Saya terutama menyukai pilihan non-klise dengan orang tua; di film-film lain, saya bisa memprediksi dialog verbatim, tapi tulisan di film ini membuat seleb yang lebih baik.  	1
Jika Anda ingin film yang tidak kotor tetapi memberi Anda beberapa chills, ini adalah pilihan yang besar.  	1
Alexander Nevsky adalah film yang hebat.  	1
Dia adalah seorang artis film yang menakjubkan, salah satu yang paling penting siapa yang hidup.  	1
Saya senang ini bagian megah dari s * ** tidak melakukan seperti yang direncanakan oleh Dodge stratus Shots Big ... Ini akan membantu para pembuat film yang tidak dalam "bisnis film" Québec yang sangat terlatih.  	0
Ini jika film pertama saya telah diberikan 10 sampai dalam tahun.  	1
Jika pernah ada film yang perlu kata-kata untuk mempromosikan, ini dia.  	1
Secara keseluruhan, film ini menarik dan dianggap provokasi-provokasi.  	1
Plus, itu berjalan dengan baik dan sesuai dengan waktu run-nya yang relatif singkat.  	1
Berikan satu tampilan ini.  	1
Aku memberinya 10.  	1
The Wind and the Lion ditulis dengan baik dan superbly bertindak.  	1
Ini adalah klasik sejati.  	1
Ini sebenarnya ternyata cukup layak sejauh B-list horror/suspense film pergi.  	1
Pasti layak untuk diperiksa.  	1
Masalahnya adalah naskahnya.  	0
Itu menghebohkan.  	0
Tidak ada yang bisa dipercaya tentang hal itu sama sekali.  	0
Satu-satunya ketegangan yang aku rasakan adalah rasa frustrasi pada betapa bodohnya para gadis itu.  	0
MANNA FROM HEAVEN adalah sebuah film hebat yang keduanya dapat diprediksi dan tak dapat diprediksi pada waktu yang sama.  	1
Adegan yang sering lucu dan kadang-kadang menyentuh sebagai karakter mengevaluasi kehidupan mereka dan di mana mereka akan pergi.  	1
Para pemeran veteran tersebut lebih dari sekadar perjalanan nostalgia.  	1
Peran Ursula Burton sebagai biarawati adalah menyentuh dan lucu pada saat yang sama dengan keluar membuat menyenangkan biarawati atau gereja.  	1
Jika Anda sedang mencari film dengan pemeran yang hebat, beberapa musik yang bagus (termasuk rendisi Shirley Jones dari "The Way You Look Tonight"), dan sebuah akhir yang menggembirakan, memberikan satu percobaan ini.  	1
Saya tidak berpikir Anda akan kecewa.  	1
Terus terang, setelah Cotton club dan Unfaithful, itu agak memalukan untuk menonton Lane dan Gere di film ini, karena itu BAD.  	0
Aktingnya buruk, dialognya sangat dangkal dan tidak tulus.  	0
Itu terlalu mudah ditebak, bahkan untuk seorang cewek flick.  	0
Terlalu politis benar.  	0
Sangat mengecewakan.  	0
Satu-satunya hal yang benar-benar layak untuk ditonton adalah pemandangan dan rumah, karena itu indah.  	1
Aku cinta Lane, tapi aku belum pernah melihat dia dalam film ini buruk.  	0
Satu setengah jam aku berharap aku bisa membawa kembali.  	0
Tapi dalam hal tulisan itu sangat segar dan berani.  	1
Akting membantu penulisan bersama dengan sangat baik (mungkin adik yang guru-bodoh bisa saja dimainkan lebih baik), dan itu adalah sukacita nyata untuk menonton.  	1
Penyutradaraan dan sinematografinya tidak cukup bagus.  	0
Film ini begitu membosankan, bahwa saya kadang-kadang menemukan diri saya diduduki memuncak di kertas bukan menonton (tidak pernah terjadi selama Columbo film sebelumnya!  	0
), dan kadang-kadang itu sangat memalukan bahwa aku harus melihat pergi.  	0
Penyutradaraan tampaknya terlalu megah.  	0
Adegan dengan tetangga "oh-so-matang"-gadis itu adalah salah tempat.  	0
Dan umumnya garis dan alur lebih lemah dari episode rata-rata.  	0
Kemudian adegan di mana mereka berdebat apakah atau tidak menjarah trumpeter (yang secara salah dituduh atas pembunuhan) adalah horor murni, benar-benar bodoh.  	0
Beberapa tepuk tangan harus diberikan kepada "pendahuluan" namun.  	1
Aku benar-benar menyukai itu.  	1
Sebuah film besar oleh seorang sutradara besar.  	1
Film ini membuat Anda berada di tepi kursi Anda dan membuat Anda agak takut untuk pergi ke mobil Anda pada akhir malam.  	1
Musik dalam film ini benar-benar bagus juga.  	1
Aku akan menyarankan siapa pun untuk pergi dan melihatnya.  	1
Brilian!  	1
10/10.  	1
Aku suka film ini terlalu banyak.  	1
Satu-satunya masalahku adalah kupikir aktor yang bermain sebagai penjahat adalah Michael Ironside yang sewa rendah.  	0
Ini mengguncang dunia saya dan tentu saja harus melihat untuk siapa pun dengan tidak ada sosial atau fisik outlet.  	1
Namun, ini tidak membuat fakta bahwa secara keseluruhan, ini adalah sebuah film yang sangat membosankan.  	0
Tidak ada chemistry antara Ben Affleck dan Sandra Bullock dalam film ini, dan aku tidak bisa mengerti mengapa ia akan mempertimbangkan bahkan meninggalkan istrinya-to-be untuk cewek ini bahwa ia diduga adalah mengetuk keluar oleh.  	0
Ada beberapa saat di film yang hanya tidak perlu berada di sana dan sangat lambat bergerak lambat.  	0
Ini adalah remake yang buruk dari "My Best Friends Wedding".  	0
Semua dalam semua, kekecewaan besar.  	0
Saya tidak bisa percaya bahwa para aktor setuju untuk melakukan "film" ini.  	0
Aku bahkan tidak tahan untuk menontonnya terlalu lama karena takut kehilangan I.Q.  	0
Saya kira tidak ada di jaringan yang menayangkan ini dribble menonton sebelum meletakkannya di.  	0
Rating IMDB hanya pergi sebagai rendah 1 untuk mengerikan, saatnya untuk mendapatkan beberapa nomor negatif di sana untuk kasus-kasus seperti ini.  	0
Saya melihat "Mirrormask" tadi malam dan itu adalah pengalaman yang tidak memuaskan.  	0
Sayangnya, ketidakberpengalaman arah berarti bahwa adegan setelah adegan berlalu dengan sedikit di jalan ketegangan dramatis atau konflik.  	0
Ini adalah tema sentral dari film ini dan mereka ditangani secara tidak jelas, stereotip dan dengan tidak ada kedalaman imajinasi.  	0
Semua gambar cantik di dunia tidak bisa membuat untuk sepotong karya yang cacat pada inti.  	0
Ini adalah waktu satu jam dan setengah membuang waktu, mengikuti sekelompok anak sekolah yang sangat cantik merengek dan menangis tentang kehidupan.  	0
Anda tidak dapat berhubungan dengan mereka, neraka Anda hampir tidak bisa memahami mereka.  	0
Ini jelas sebuah kultus klasik yang layak ditonton dan berbagi dengan orang lain.  	1
Film ini adalah bencana murni, cerita ini bodoh dan editing adalah yang terburuk yang pernah saya lihat, itu membingungkan Anda luar biasa.  	0
Ikan ini dibuat dengan buruk dan beberapa tembakan di bawah air diulang seribu kali dalam film.  	0
Sebuah film yang benar-benar buruk.  	0
Akting yang mengerikan, dan tulisannya lebih buruk.  	0
Satu-satunya cara agar film ini bisa ditebus akan menjadi pakan ternak MST3K.  	0
Aku membayar terlalu banyak.  	0
Juga, ini adalah perlakuan nyata untuk melihat Anthony Quinn bermain Crazy Horse.  	1
Itu sangat membosankan!  	0
Tidak ada plot apapun!  	0
Sekali lagi, tidak ada plot sama sekali.  	0
Mengerikan!  	0
Jam terburuk dan setengah dari hidup saya!Oh ya ampun!  	0
Aku harus berjalan keluar dari teater selama beberapa menit hanya untuk mendapatkan beberapa bantuan!  	0
Aku benci film seperti itu.  	0
Ya, film ini cukup banyak tersedot.  	0
TIDAK ADA PLOT ATAU ALUR CERITA!!  	0
Jika Anda pergi melihat film ini, membawa bantal atau pacar/pacar untuk menjaga Anda diduduki melalui keluar.  	0
Mengerikan.  	0
Saya tidak berpikir saya sudah pernah pergi ke sebuah film dan tidak menyukainya sebanyak.  	0
Ini adalah hal yang baik bahwa tiket hanya biaya lima dolar karena saya akan marah jika saya akan dibayar $7.50 untuk melihat omong kosong ini.  	0
Tidak ada yang mengidentifikasi dengan karakter ini karena mereka semua cutouts karton dan stereotip (atau memprediksi stereotip terbalik).  	0
Ini adalah film yang buruk, dengan tulisan yang buruk, dan good actors....sebuah kartun jelek yang dibuat oleh Paul Haggis untuk orang-orang yang tidak dapat menangani apa pun selain goresan tebal di storytelling....gambar yang dilukis dengan krayon.  	0
Crash adalah hal kecil yang menyedihkan, yang memprovokasi emosi, tetapi mengajarkan Anda apa-apa jika Anda sudah tahu rasisme dan prasangka adalah hal yang buruk.  	0
Namun, saya suka film ini untuk pemberdayaan perempuan; tidak ada cukup film di luar sana seperti ini.  	1
Otak Anda akan mencoba untuk shut-down sebagai bagian dari dorongan primitif dari diri sendiri.  	0
Saya ditinggalkan hancur dari pengalaman menonton 'film' ini dan saya mengambil waktu dua jam yang baik untuk sepenuhnya pulih.  	0
Film ini sekarang bergabung dengan Revenge of the Boogeyman dan Zombiez sebagai bagian dari trinitas neraka film horor.  	0
Saya tentu tidak berarti perbedaan ini dengan cara yang baik.  	0
Maksudku ini dengan cara yang mengerikan.  	0
Film ini tidak memiliki fitur penebusan.  	0
Semuanya mengerikan.  	0
Kamera berseni-bekerja tanpa henti menyajikan kita dengan yang paling jelek yang dibayangkan, yaitu  	0
Cerita ini di luar kebodohan.  	0
Skripnya ... apa ada naskahnya?  	0
Anak-anak menyebalkan.  	0
Pria yang memimpin adalah bebas karisma.  	0
Sama sekali tanpa jasa pada tingkat apapun, ini mirip dengan penyiksaan.  	0
Aku bahkan akan mengatakan itu lagi-ini penyiksaan.  	0
Mungkin akan ada penjelasan yang masuk akal untuk kekejaman ini.  	0
Bukan perjalanan yang menyenangkan dari penemuan diri.  	0
Sangat tidak dianjurkan.  	0
Jika premis ini terdengar bodoh, itu karena itu.  	0
Ya, itu buruk.  	0
Tidak ada sama sekali untuk merekomendasikan.  	0
Sebuah kinerja yang sangat baik dari Ms.  	1
Garbo, yang menunjukkan benar dari kelelawar bahwa bakatnya bisa membawa lebih dari era diam (saya ingin melihat beberapa dari pekerjaan diam-nya, tapi Netflix tampaknya tidak akan stocking mereka.  	1
Ini juga besar untuk melihat bahwa penulis naskah bisu terkenal Frances Marion tidak melewatkan langkah dari diam ke suara.  	1
Film ini menderita karena tulisan, butuh lebih banyak ketegangan.  	0
Ada terlalu banyak close up.  	0
Tapi selain itu film tampaknya menyeret dan para pahlawan tidak benar-benar bekerja untuk kebebasan mereka.  	0
Tapi film ini pasti sewa di bawah rata-rata.  	0
